,id,url,image_url,price,name,properties
220,221,https://www.hemden.de/eton-slim-fit-hemd-hellblau-einfarbig-langarm-3100.79511.22,https://cdn.hemden.de/media/image/4b/03/11/3100-79511-22_800.jpg,199,"Eton Slim Fit Hemd hellblau, Einfarbig","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'Diagonalstreifen'}"
221,222,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-3000.00519.00,https://cdn.hemden.de/media/image/ce/a0/e2/3000-00519-00_800.jpg,169,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Sportmanschette'}"
222,223,https://www.hemden.de/herrenhemd/eterna/slim-fit/blau/weiss/classic-kent/langarm-67cm/gestreift/8992f14016,https://cdn.hemden.de/media/image/5b/5f/1b/8992-F140-16_800fPeMD8TK9R8YO.jpg,59.95,"ETERNA Slim Fit Hemd blau/weiss, Gestreift","{'Marke': 'ETERNA', 'Stoff': 'Twill', 'Nachhaltigkeit': 'Grüner Knopf', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'blau/weiss', 'Muster': 'Gestreift', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'Patch in Kragen / Manschette'}"
223,224,https://www.hemden.de/casa-moda-comfort-fit-galahemd-beige-einfarbig-langarm-005350.62,https://cdn.hemden.de/media/image/db/a8/79/005350-62_800CFWFT5e2rZAJK.jpg,49.95,"Casa Moda Comfort Fit Galahemd beige, Einfarbig","{'Marke': 'Casa Moda', 'Schnitt': 'Gerader Schnitt', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
224,225,https://www.hemden.de/pure-modern-fit-hemd-weiss-einfarbig-langarm-3379.420.900,https://cdn.hemden.de/media/image/6d/78/b6/3379-420-900_800mbqiQnhddT9yk.jpg,59.95,"Pure Modern Fit Hemd weiss, Einfarbig","{'Marke': 'Pure', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '67,5cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Officemanschette'}"
225,226,https://www.hemden.de/van-laack-slim-fit-hemd-weiss-einfarbig-langarm-35.3401.op.132241.000,https://cdn.hemden.de/media/image/07/ef/b4/35-3401-OP-132241-000_800LUiYgPR2j2QZj.jpg,149.95,"van Laack Slim Fit Hemd weiss, Einfarbig","{'Marke': 'van Laack', 'Stoff': 'Twill', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Sportmanschette'}"
226,227,https://www.hemden.de/eton-classic-fit-hemd-weiss-einfarbig-langarm-3000.79012.00,https://cdn.hemden.de/media/image/7f/f5/42/3000-79012-00_800.jpg,159,"Eton Classic Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Signature Twill', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
227,228,https://www.hemden.de/venti-body-fit-hemd-blau-einfarbig-langarm-001420.115,https://cdn.hemden.de/media/image/22/f5/f8/001420-115_800fYsjU6OoFrMDs.jpg,49.95,"Venti Body Fit Hemd blau, Einfarbig","{'Marke': 'Venti', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'blau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
228,229,https://www.hemden.de/venti-body-fit-hemd-navy-einfarbig-langarm-001420.116,https://cdn.hemden.de/media/image/68/ee/75/001420-116_800VNEh3SfFqQ82D.jpg,49.95,"Venti Body Fit Hemd navy, Einfarbig","{'Marke': 'Venti', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'navy', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
229,230,https://www.hemden.de/casa-moda-modern-fit-hemd-weiss-einfarbig-langarm-006530.000,https://cdn.hemden.de/media/image/7e/b6/17/006530-000_800ei5tgPAZKDdCk.jpg,49.95,"Casa Moda Modern Fit Hemd weiss, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Leicht tailliert', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
230,231,https://www.hemden.de/herrenhemd/eterna/modern-fit/schwarz/kent/langarm-65cm/einfarbig/1100x18739,https://cdn.hemden.de/media/image/db/57/e5/1100-X187-39_8003sYzMfWy9znKD.jpg,59.95,"Eterna Modern Fit Hemd schwarz, Einfarbig","{'Marke': 'ETERNA', 'Stoff': 'Uni-Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei und Knitterfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
231,232,https://www.hemden.de/olymp-luxor-modern-fit-galahemd-beige-einfarbig-langarm-0395.65.21,https://cdn.hemden.de/media/image/b8/7a/94/0395-65-21_800M665iXhYI2RWG.jpg,69.95,"OLYMP Luxor Modern Fit Galahemd beige, Einfarbig","{'Marke': 'OLYMP', 'Stoff': 'Uni-Popeline', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kläppchen', 'Material': '100% Baumwolle', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'beige', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
232,233,https://www.hemden.de/olymp-level-five-body-fit-galahemd-hellbeige-einfarbig-langarm-3077.65.20,https://cdn.hemden.de/media/image/28/58/f6/3077-65-20_800UuYfCnkKtYFkJ.jpg,69.95,"OLYMP Level Five Body Fit Galahemd hellbeige, Einfarbig","{'Marke': 'OLYMP', 'Stoff': 'Uni', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kläppchen', 'Material': '97% Baumwolle / 3% Elastolefin', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellbeige', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
233,234,https://www.hemden.de/eterna-hemd-comfort-fit-weiss-einfarbig-langarm-8100.e137.00,https://cdn.hemden.de/media/image/31/1f/2e/8100-E137-00_800WGYOMm3djgqFb.jpg,69.95,"Eterna Hemd - Comfort Fit - weiss, Einfarbig","{'Marke': 'ETERNA', 'Stoff': 'Fein Oxford', 'Schnitt': 'Gerader Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelfrei und Knitterfrei', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche'}"
234,235,https://www.hemden.de/herrenhemd/casa-moda/modern-fit/anthrazit/kent/langarm-65cm/einfarbig/006550750,https://cdn.hemden.de/media/image/31/fa/44/006550-750_800591587ea435bf.jpg,49.95,"Casa Moda Modern Fit Hemd anthrazit, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Uni-Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'anthrazit', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
235,236,https://www.hemden.de/seidensticker-hemd-gala-ecru-einfarbig-langarm-001035.21,https://cdn.hemden.de/media/image/9e/53/d6/001035-21_800591592bf2241b.jpg,69.95,"Seidensticker Hemd - Gala - ecru, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Stoffart: Popeline', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Carmen', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'ecru', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
236,237,https://www.hemden.de/olymp-level-five-body-fit-hemd-blau-einfarbig-langarm-6090.64.15,https://cdn.hemden.de/media/image/66/59/8e/6090-64-15_800ZVEFB5q3KDUFF.jpg,59.95,"OLYMP Level Five Body Fit Hemd blau, Einfarbig","{'Marke': 'OLYMP', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Uni', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '97% Baumwolle / 3% Elastolefin', 'Kragenart': 'New York Kent', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'blau', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Officemanschette'}"
237,238,https://www.hemden.de/eton-slim-fit-hemd-hellblau/weiss-zuendholzstreifen-langarm-2527.73511.23,https://cdn.hemden.de/media/image/2e/ac/7e/2527-73511-23_800.jpg,169,"Eton Slim Fit Hemd hellblau/weiss, Zündholzstreifen","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Stoffart: Popeline', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '66cm', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau/weiss', 'Muster': 'Zündholzstreifen', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
238,239,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-3000.33518.00,https://cdn.hemden.de/media/image/dc/7c/c2/3000-33518-00_800.jpg,189,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
239,240,https://www.hemden.de/eton-slim-fit-hemd-weiss-einfarbig-langarm-3000.70518.00,https://cdn.hemden.de/media/image/e1/26/90/3000-70518-00_800.jpg,199,"Eton Slim Fit Hemd weiss, Einfarbig","{'Marke': 'ETON', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Twill', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Sportmanschette'}"
240,241,https://www.hemden.de/herrenhemd/eton/contemporary-fit/weiss/klaeppchen/langarm-66cm/einfarbig/63153331000,https://cdn.hemden.de/media/image/4b/6a/20/6315-33310-00_800.jpg,219,"Eton Hemd - Contemporary Fit - weiss, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Struktur', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette'}"
241,242,https://www.hemden.de/eterna-slim-fit-hemd-weiss-einfarbig-langarm-8005.f682.00,https://cdn.hemden.de/media/image/23/75/a9/8005-F682-00_800rg4SLUA49gee5.jpg,79.95,"Eterna Slim Fit Hemd weiß, Einfarbig","{'Marke': 'ETERNA', 'Stoff': 'Twill', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Haifisch', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette', 'Besonderheiten': 'eingeschlagene Knopfleiste'}"
242,243,https://www.hemden.de/seidensticker-tailored-hemd-anthrazit-einfarbig-langarm-241600.34,https://cdn.hemden.de/media/image/7f/bf/6a/241600-34_800ekt5NVlFcYEil.jpg,59.95,"Seidensticker Tailored Hemd anthrazit, Einfarbig","{'Marke': 'Seidensticker', 'Stoff': 'Fil à fil', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '67cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Business Kent', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'anthrazit', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
243,244,https://www.hemden.de/casa-moda-modern-fit-hemd-hellblau-einfarbig-langarm-006550.115,https://cdn.hemden.de/media/image/58/32/9b/006550-115_800FNV52HZ1H6c9o.jpg,49.95,"Casa Moda Modern Fit Hemd hellblau, Einfarbig","{'Marke': 'Casa Moda', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
244,245,https://www.hemden.de/eterna-1863-modern-fit-hemd-weiss-einfarbig-langarm-8005.x687.00,https://cdn.hemden.de/media/image/be/b8/2f/8005-X687-00_800uvX4SRWLMFlIe.jpg,79.95,"ETERNA 1863 Modern Fit Hemd weiss, Einfarbig","{'Marke': 'ETERNA', 'Stoff': 'Feintwill SLC (Super Light Cotton)', 'Schnitt': 'Leicht tailliert', 'Nachhaltigkeit': 'Grüner Knopf', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
245,246,https://www.hemden.de/eton-contemporary-fit-hemd-rosa-fischgrat-langarm-3441.79311.51,https://cdn.hemden.de/media/image/2d/01/9b/3441-79311-51_800.jpg,149,"Eton Contemporary Fit Hemd rosa, Fischgrat","{'Marke': 'ETON', 'Stoff': 'Signature Twill', 'Schnitt': 'Leicht tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'rosa', 'Muster': 'Fischgrat', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
246,247,https://www.hemden.de/eton-classic-fit-hemd-hellblau/weiss-kariert-langarm-3995.79011.21,https://cdn.hemden.de/media/image/74/40/98/3995-79011-21_800.jpg,169,"Eton Classic Fit Hemd hellblau/weiss, Kariert","{'Marke': 'ETON', 'Stoff': 'Feintwill Stretch', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'hellblau/weiss', 'Muster': 'Kariert', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
247,248,https://www.hemden.de/olymp-dynamic-flex-no.-six-24/seven-super-slim-hemd-anthrazit-gemustert-langarm-2523.24.68,https://cdn.hemden.de/media/image/4d/33/aa/2523-24-68_800XqWPkcAQ1DGFC.jpg,69.95,"OLYMP Dynamic Flex No. Six 24/Seven Super Slim Hemd anthrazit, Gemustert","{'Marke': 'OLYMP', 'Stoff': 'Popeline Stretch', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Schnitt': 'Stark tailliert', 'Armlänge cm': '64cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '64% Baumwolle / 27% Polyester / 9% Elasthan', 'Kragenart': 'Modern Kent', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'anthrazit', 'Muster': 'Gemustert', 'Brusttasche': 'Ohne Brusttasche'}"
248,249,https://www.hemden.de/eton-slim-fit-hemd-rosa-einfarbig-langarm-3000.79511.80,https://cdn.hemden.de/media/image/ae/1d/03/3000-79511-80_800.jpg,169,"ETON Slim Fit Hemd rosa, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Signature Twill', 'Schnitt': 'Taillierter Schnitt', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'rosa', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
249,250,https://www.hemden.de/eton-super-slim-hemd-schwarz-einfarbig-langarm-3000.79811.18,https://cdn.hemden.de/media/image/d2/02/af/3000-79811-18_800.jpg,169,"Eton Super Slim Hemd schwarz, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Signature Twill', 'Schnitt': 'Stark tailliert', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche'}"
250,251,https://www.hemden.de/eton-classic-fit-hemd-schwarz-einfarbig-langarm-3000.79011.18,https://cdn.hemden.de/media/image/c3/bd/a6/3000-79011-18_800.jpg,159,"Eton Classic Fit Hemd schwarz, Einfarbig","{'Marke': 'ETON', 'Stoff': 'Signature Twill', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '66cm', 'Armlänge': 'Langarm (Normallänge)', 'Kragenart': 'Cut Away', 'Material': '100% Baumwolle', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche'}"
251,252,https://www.hemden.de/venti-body-fit-hemd-schwarz-einfarbig-langarm-001420.800,https://cdn.hemden.de/media/image/26/1f/7c/001420-800_8007cQIhJOvlV2t6.jpg,49.95,"Venti Body Fit Hemd schwarz, Einfarbig","{'Marke': 'Venti', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Taillierter Schnitt', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'schwarz', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Kombimanschette'}"
252,253,https://www.hemden.de/casa-moda-modern-fit-hemd-blau-einfarbig-langarm-006530.115,https://cdn.hemden.de/media/image/df/51/f0/006530-115_800WKu91ZeD2uMFP.jpg,49.95,"Casa Moda Modern Fit Hemd blau, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Leicht tailliert', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'blau', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
253,254,https://www.hemden.de/casa-moda-modern-fit-hemd-grau-einfarbig-langarm-006530.705,https://cdn.hemden.de/media/image/32/27/ea/006530-705_800VgGKVm4GLpQ3Y.jpg,49.95,"Casa Moda Modern Fit Hemd grau, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Leicht tailliert', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'grau', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
254,255,https://www.hemden.de/casa-moda-modern-fit-hemd-anthrazit-einfarbig-langarm-006530.706,https://cdn.hemden.de/media/image/3f/0a/d2/006530-706_800.jpg,49.95,"Casa Moda Modern Fit Hemd anthrazit, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Popeline Stretch', 'Schnitt': 'Leicht tailliert', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '65cm', 'Kragenart': 'Kent', 'Material': '100% Baumwolle', 'Pflege': 'Bügelleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'anthrazit', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
255,256,https://www.hemden.de/casa-moda-hemd-comfort-fit-rot-einfarbig-langarm-006050.408,https://cdn.hemden.de/media/image/bc/07/d8/006050-408_800J5gxKU1VSMXMB.jpg,49.95,"Casa Moda Hemd - Comfort Fit - rot, Einfarbig","{'Marke': 'Casa Moda', 'Stoff': 'Uni-Popeline', 'Schnitt': 'Gerader Schnitt', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kent', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'rot', 'Muster': 'Einfarbig', 'Brusttasche': 'Mit Brusttasche', 'Manschette': 'Kombimanschette'}"
256,257,https://www.hemden.de/olymp-level-five-body-fit-hemd-bleu-gemustert-langarm-2068.54.11,https://cdn.hemden.de/media/image/5d/0e/f0/2068-54-11_8008ZrYOLHbgMQ7C.jpg,39.95,"OLYMP Level Five Body Fit Hemd bleu, Gemustert","{'Marke': 'OLYMP', 'Schnitt': 'Taillierter Schnitt', 'Stoff': 'Stoffart: Popeline', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Kragenart': 'Modern Kent', 'Material': '97% Baumwolle / 3% Elastolefin', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'bleu', 'Muster': 'Gemustert', 'Brusttasche': 'Ohne Brusttasche', 'Besonderheiten': 'Italienische Knopfleiste'}"
257,258,https://www.hemden.de/venti-galahemd-modern-fit-weiss-einfarbig-langarm-001940.000,https://cdn.hemden.de/media/image/54/b8/b2/001940-000_800591588c740d71.jpg,49.95,"Venti Galahemd Modern Fit - weiss, Einfarbig","{'Marke': 'Venti', 'Schnitt': 'Leicht tailliert', 'Stoff': 'Stoffart: Popeline', 'Armlänge cm': '65cm', 'Armlänge': 'Langarm (Normallänge)', 'Material': '100% Baumwolle', 'Kragenart': 'Kläppchen', 'Pflege': 'Bügelfrei', 'Waschbar bis': '40 Grad', 'Farbe': 'weiss', 'Muster': 'Einfarbig', 'Brusttasche': 'Ohne Brusttasche', 'Manschette': 'Umschlagmanschette', 'Besonderheiten': 'verdeckte Knopfleiste'}"
258,259,https://www.hemden.de/olymp-level-five-body-fit-hemd-marine-gestreift-langarm-2012.54.18,https://cdn.hemden.de/media/image/3d/c3/bc/2012-54-18_800q4lJ9qrqRhfnM.jpg,69.95,"OLYMP Level Five Body Fit Hemd marine, Gestreift","{'Marke': 'OLYMP', 'Schnitt': 'Taillierter Schnitt', 'Nachhaltigkeit': 'OLYMP GREENCHOICE', 'Stoff': 'Stoffart: Popeline', 'Armlänge': 'Langarm (Normallänge)', 'Armlänge cm': '64cm', 'Kragenart': 'Modern Kent', 'Material': '97% Baumwolle / 3% Elastolefin', 'Pflege': 'Pflegeleicht', 'Waschbar bis': '40 Grad', 'Farbe': 'marine', 'Muster': 'Gestreift', 'Brusttasche': 'Ohne Brusttasche', 'Besonderheiten': 'Italienische Knopfleiste'}"
